IAB3-6,Forestry,http://dbpedia.org/ontology/Bank,http://dbpedia.org/ontology/LawFirm,http://dbpedia.org/ontology/Brewery,http://dbpedia.org/ontology/BusCompany,http://dbpedia.org/ontology/RecordLabel,http://dbpedia.org/ontology/Publisher,http://dbpedia.org/ontology/Winery,http://dbpedia.org/ontology/Airline,http://dbpedia.org/ontology/Caterer,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/AdministrativeRegion,http://dbpedia.org/ontology/NaturalRegion,http://dbpedia.org/ontology/HistoricalRegion,http://dbpedia.org/ontology/Region,http://dbpedia.org/ontology/Garden,http://dbpedia.org/ontology/Forest,http://dbpedia.org/ontology/Beach,http://dbpedia.org/ontology/MountainRange,http://dbpedia.org/ontology/Cave,http://dbpedia.org/ontology/Volcano,http://dbpedia.org/ontology/Desert,http://dbpedia.org/ontology/Crater,http://dbpedia.org/ontology/Archipelago,http://dbpedia.org/ontology/Glacier,http://dbpedia.org/ontology/HotSpring,http://dbpedia.org/ontology/Mountain,http://dbpedia.org/ontology/BodyOfWater,http://dbpedia.org/ontology/MountainPass,http://dbpedia.org/ontology/Valley,http://dbpedia.org/ontology/NaturalPlace,http://dbpedia.org/ontology/HistoricalCountry,http://dbpedia.org/ontology/Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB3-7,Government,http://dbpedia.org/ontology/ClericalAdministrativeRegion,http://dbpedia.org/ontology/GovernmentalAdministrativeRegion,http://dbpedia.org/ontology/HistoricalAreaOfAuthority,http://dbpedia.org/ontology/AdministrativeRegion,http://dbpedia.org/ontology/Ambassador,http://dbpedia.org/ontology/Bank,http://dbpedia.org/ontology/LawFirm,http://dbpedia.org/ontology/Brewery,http://dbpedia.org/ontology/BusCompany,http://dbpedia.org/ontology/RecordLabel,http://dbpedia.org/ontology/Publisher,http://dbpedia.org/ontology/Winery,http://dbpedia.org/ontology/Airline,http://dbpedia.org/ontology/Caterer,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/Flag,http://dbpedia.org/ontology/GovernmentCabinet,http://dbpedia.org/ontology/GovernmentAgency,http://dbpedia.org/ontology/HistoricPlace,http://dbpedia.org/ontology/Governor,http://dbpedia.org/ontology/Lieutenant,http://dbpedia.org/ontology/Mayor,http://dbpedia.org/ontology/Congressman,http://dbpedia.org/ontology/Deputy,http://dbpedia.org/ontology/PrimeMinister,http://dbpedia.org/ontology/Senator,http://dbpedia.org/ontology/VicePrimeMinister,http://dbpedia.org/ontology/Chancellor,http://dbpedia.org/ontology/President,http://dbpedia.org/ontology/MemberOfParliament,http://dbpedia.org/ontology/VicePresident,http://dbpedia.org/ontology/Politician,http://dbpedia.org/ontology/PoliticianSpouse,http://dbpedia.org/ontology/PublicService,http://dbpedia.org/ontology/HistoricalCountry,http://dbpedia.org/ontology/Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB3-8,Green Solutions,http://dbpedia.org/ontology/Bank,http://dbpedia.org/ontology/LawFirm,http://dbpedia.org/ontology/Brewery,http://dbpedia.org/ontology/BusCompany,http://dbpedia.org/ontology/RecordLabel,http://dbpedia.org/ontology/Publisher,http://dbpedia.org/ontology/Winery,http://dbpedia.org/ontology/Airline,http://dbpedia.org/ontology/Caterer,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/Garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB3-9,Human Resources,http://dbpedia.org/ontology/Bank,http://dbpedia.org/ontology/LawFirm,http://dbpedia.org/ontology/Brewery,http://dbpedia.org/ontology/BusCompany,http://dbpedia.org/ontology/RecordLabel,http://dbpedia.org/ontology/Publisher,http://dbpedia.org/ontology/Winery,http://dbpedia.org/ontology/Airline,http://dbpedia.org/ontology/Caterer,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/Profession,http://dbpedia.org/ontology/Country ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB3-10,Logistics,http://dbpedia.org/ontology/Bank,http://dbpedia.org/ontology/LawFirm,http://dbpedia.org/ontology/Brewery,http://dbpedia.org/ontology/BusCompany,http://dbpedia.org/ontology/RecordLabel,http://dbpedia.org/ontology/Publisher,http://dbpedia.org/ontology/Winery,http://dbpedia.org/ontology/Airline,http://dbpedia.org/ontology/Caterer,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/HistoricalCountry,http://dbpedia.org/ontology/Country,http://dbpedia.org/ontology/Currency ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB3-11,Marketing,http://dbpedia.org/ontology/Bank,http://dbpedia.org/ontology/LawFirm,http://dbpedia.org/ontology/Brewery,http://dbpedia.org/ontology/BusCompany,http://dbpedia.org/ontology/RecordLabel,http://dbpedia.org/ontology/Publisher,http://dbpedia.org/ontology/Winery,http://dbpedia.org/ontology/Airline,http://dbpedia.org/ontology/Caterer,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/Demographics,http://dbpedia.org/ontology/InformationAppliance,http://dbpedia.org/ontology/Camera,http://dbpedia.org/ontology/Instrument,http://dbpedia.org/ontology/MobilePhone,http://dbpedia.org/ontology/Engine,http://dbpedia.org/ontology/Weapon,http://dbpedia.org/ontology/Device,http://dbpedia.org/ontology/Media,http://dbpedia.org/ontology/Sales,http://dbpedia.org/ontology/ShoppingMall,http://dbpedia.org/ontology/HistoricalCountry,http://dbpedia.org/ontology/Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB3-12,Metals,http://dbpedia.org/ontology/Bank,http://dbpedia.org/ontology/LawFirm,http://dbpedia.org/ontology/Brewery,http://dbpedia.org/ontology/BusCompany,http://dbpedia.org/ontology/RecordLabel,http://dbpedia.org/ontology/Publisher,http://dbpedia.org/ontology/Winery,http://dbpedia.org/ontology/Airline,http://dbpedia.org/ontology/Caterer,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/Factory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB4,Careers,http://dbpedia.org/ontology/Bank,http://dbpedia.org/ontology/LawFirm,http://dbpedia.org/ontology/Brewery,http://dbpedia.org/ontology/BusCompany,http://dbpedia.org/ontology/RecordLabel,http://dbpedia.org/ontology/Publisher,http://dbpedia.org/ontology/Winery,http://dbpedia.org/ontology/Airline,http://dbpedia.org/ontology/Caterer,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/Diploma,http://dbpedia.org/ontology/Biologist,http://dbpedia.org/ontology/Entomologist,http://dbpedia.org/ontology/Medician,http://dbpedia.org/ontology/Professor,http://dbpedia.org/ontology/Scientist,http://dbpedia.org/ontology/Profession,http://dbpedia.org/ontology/Employer,http://dbpedia.org/ontology/CareerStation,http://dbpedia.org/ontology/HistoricalCountry,http://dbpedia.org/ontology/Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB4-1,Career Planning,http://dbpedia.org/ontology/Bank,http://dbpedia.org/ontology/LawFirm,http://dbpedia.org/ontology/Brewery,http://dbpedia.org/ontology/BusCompany,http://dbpedia.org/ontology/RecordLabel,http://dbpedia.org/ontology/Publisher,http://dbpedia.org/ontology/Winery,http://dbpedia.org/ontology/Airline,http://dbpedia.org/ontology/Caterer,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/Diploma,http://dbpedia.org/ontology/Profession,http://dbpedia.org/ontology/Country ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB4-2,College,http://dbpedia.org/ontology/University,http://dbpedia.org/ontology/School,http://dbpedia.org/ontology/Library,http://dbpedia.org/ontology/College,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Diploma,http://dbpedia.org/ontology/Profession,http://dbpedia.org/ontology/Country ,http://dbpedia.org/ontology/Bank,http://dbpedia.org/ontology/LawFirm,http://dbpedia.org/ontology/Brewery,http://dbpedia.org/ontology/BusCompany,http://dbpedia.org/ontology/RecordLabel,http://dbpedia.org/ontology/Publisher,http://dbpedia.org/ontology/Winery,http://dbpedia.org/ontology/Airline,http://dbpedia.org/ontology/Caterer,http://dbpedia.org/ontology/Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB4-3,Financial Aid,http://dbpedia.org/ontology/Bank,http://dbpedia.org/ontology/LawFirm,http://dbpedia.org/ontology/Brewery,http://dbpedia.org/ontology/BusCompany,http://dbpedia.org/ontology/RecordLabel,http://dbpedia.org/ontology/Publisher,http://dbpedia.org/ontology/Winery,http://dbpedia.org/ontology/Airline,http://dbpedia.org/ontology/Caterer,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/Currency ,http://dbpedia.org/ontology/HistoricalCountry,http://dbpedia.org/ontology/Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB4-4,Job Fairs,http://dbpedia.org/ontology/Bank,http://dbpedia.org/ontology/LawFirm,http://dbpedia.org/ontology/Brewery,http://dbpedia.org/ontology/BusCompany,http://dbpedia.org/ontology/RecordLabel,http://dbpedia.org/ontology/Publisher,http://dbpedia.org/ontology/Winery,http://dbpedia.org/ontology/Airline,http://dbpedia.org/ontology/Caterer,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/Diploma,http://dbpedia.org/ontology/Profession,http://dbpedia.org/ontology/HistoricalCountry,http://dbpedia.org/ontology/Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB4-5,Job Search,http://dbpedia.org/ontology/Bank,http://dbpedia.org/ontology/LawFirm,http://dbpedia.org/ontology/Brewery,http://dbpedia.org/ontology/BusCompany,http://dbpedia.org/ontology/RecordLabel,http://dbpedia.org/ontology/Publisher,http://dbpedia.org/ontology/Winery,http://dbpedia.org/ontology/Airline,http://dbpedia.org/ontology/Caterer,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/OrganisationMember,http://dbpedia.org/ontology/Egyptologist,http://dbpedia.org/ontology/TheatreDirector,http://dbpedia.org/ontology/Referee,http://dbpedia.org/ontology/Royalty,http://dbpedia.org/ontology/OfficeHolder,http://dbpedia.org/ontology/Archeologist,http://dbpedia.org/ontology/PoliticalFunction,http://dbpedia.org/ontology/Lawyer,http://dbpedia.org/ontology/Producer,http://dbpedia.org/ontology/TelevisionDirector,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Coach,http://dbpedia.org/ontology/Orphan,http://dbpedia.org/ontology/Chef,http://dbpedia.org/ontology/Noble,http://dbpedia.org/ontology/Presenter,http://dbpedia.org/ontology/RomanEmperor,http://dbpedia.org/ontology/Religious,http://dbpedia.org/ontology/BeautyQueen,http://dbpedia.org/ontology/Architect,http://dbpedia.org/ontology/Death,http://dbpedia.org/ontology/Cleric,http://dbpedia.org/ontology/Journalist,http://dbpedia.org/ontology/MovieDirector,http://dbpedia.org/ontology/FictionalCharacter,http://dbpedia.org/ontology/Writer,http://dbpedia.org/ontology/Farmer,http://dbpedia.org/ontology/PlayboyPlaymate,http://dbpedia.org/ontology/Divorce,http://dbpedia.org/ontology/Judge,http://dbpedia.org/ontology/Psychologist,http://dbpedia.org/ontology/Artist,http://dbpedia.org/ontology/Philosopher,http://dbpedia.org/ontology/SportsManager,http://dbpedia.org/ontology/Celebrity,http://dbpedia.org/ontology/HorseTrainer,http://dbpedia.org/ontology/BusinessPerson,http://dbpedia.org/ontology/MilitaryPerson,http://dbpedia.org/ontology/Profession,http://dbpedia.org/ontology/TelevisionPersonality,http://dbpedia.org/ontology/Astronaut,http://dbpedia.org/ontology/Monarch,http://dbpedia.org/ontology/Criminal,http://dbpedia.org/ontology/Aristocrat,http://dbpedia.org/ontology/Linguist,http://dbpedia.org/ontology/Engineer,http://dbpedia.org/ontology/Ambassador,http://dbpedia.org/ontology/Politician,http://dbpedia.org/ontology/Birth,http://dbpedia.org/ontology/Economist,http://dbpedia.org/ontology/Marriage,http://dbpedia.org/ontology/Model,http://dbpedia.org/ontology/Scientist,http://dbpedia.org/ontology/MemberResistanceMovement,http://dbpedia.org/ontology/PoliticianSpouse,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Diploma,http://dbpedia.org/ontology/HistoricalCountry,http://dbpedia.org/ontology/Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB4-6,Resume Writing/Advice,http://dbpedia.org/ontology/Bank,http://dbpedia.org/ontology/LawFirm,http://dbpedia.org/ontology/Brewery,http://dbpedia.org/ontology/BusCompany,http://dbpedia.org/ontology/RecordLabel,http://dbpedia.org/ontology/Publisher,http://dbpedia.org/ontology/Winery,http://dbpedia.org/ontology/Airline,http://dbpedia.org/ontology/Caterer,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/Diploma,http://dbpedia.org/ontology/Profession,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB4-7,Nursing,http://dbpedia.org/ontology/Bank,http://dbpedia.org/ontology/LawFirm,http://dbpedia.org/ontology/Brewery,http://dbpedia.org/ontology/BusCompany,http://dbpedia.org/ontology/RecordLabel,http://dbpedia.org/ontology/Publisher,http://dbpedia.org/ontology/Winery,http://dbpedia.org/ontology/Airline,http://dbpedia.org/ontology/Caterer,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB4-8,Scholarships,http://dbpedia.org/ontology/University,http://dbpedia.org/ontology/School,http://dbpedia.org/ontology/Library,http://dbpedia.org/ontology/College,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/HistoricalCountry,http://dbpedia.org/ontology/Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB4-9,Telecommuting,http://dbpedia.org/ontology/Bank,http://dbpedia.org/ontology/LawFirm,http://dbpedia.org/ontology/Brewery,http://dbpedia.org/ontology/BusCompany,http://dbpedia.org/ontology/RecordLabel,http://dbpedia.org/ontology/Publisher,http://dbpedia.org/ontology/Winery,http://dbpedia.org/ontology/Airline,http://dbpedia.org/ontology/Caterer,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/InformationAppliance,http://dbpedia.org/ontology/Camera,http://dbpedia.org/ontology/Instrument,http://dbpedia.org/ontology/MobilePhone,http://dbpedia.org/ontology/Engine,http://dbpedia.org/ontology/Weapon,http://dbpedia.org/ontology/Device,http://dbpedia.org/ontology/Country ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB4-10,U.S. Military,http://dbpedia.org/ontology/Bank,http://dbpedia.org/ontology/LawFirm,http://dbpedia.org/ontology/Brewery,http://dbpedia.org/ontology/BusCompany,http://dbpedia.org/ontology/RecordLabel,http://dbpedia.org/ontology/Publisher,http://dbpedia.org/ontology/Winery,http://dbpedia.org/ontology/Airline,http://dbpedia.org/ontology/Caterer,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/MilitaryPerson,http://dbpedia.org/ontology/MilitaryConflict,http://dbpedia.org/ontology/Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB4-11,Career Advice,http://dbpedia.org/ontology/Bank,http://dbpedia.org/ontology/LawFirm,http://dbpedia.org/ontology/Brewery,http://dbpedia.org/ontology/BusCompany,http://dbpedia.org/ontology/RecordLabel,http://dbpedia.org/ontology/Publisher,http://dbpedia.org/ontology/Winery,http://dbpedia.org/ontology/Airline,http://dbpedia.org/ontology/Caterer,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/University,http://dbpedia.org/ontology/School,http://dbpedia.org/ontology/Library,http://dbpedia.org/ontology/College,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Diploma,http://dbpedia.org/ontology/Profession,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB5,Education,http://dbpedia.org/ontology/University,http://dbpedia.org/ontology/School,http://dbpedia.org/ontology/Library,http://dbpedia.org/ontology/College,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Diploma,http://dbpedia.org/ontology/Profession,http://dbpedia.org/ontology/Country ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB5-1,7-12 Education,http://dbpedia.org/ontology/University,http://dbpedia.org/ontology/School,http://dbpedia.org/ontology/Library,http://dbpedia.org/ontology/College,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Diploma,http://dbpedia.org/ontology/Profession,http://dbpedia.org/ontology/Country ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB5-2,Adult Education,http://dbpedia.org/ontology/University,http://dbpedia.org/ontology/School,http://dbpedia.org/ontology/Library,http://dbpedia.org/ontology/College,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Diploma,http://dbpedia.org/ontology/Profession,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB5-3,Art History,http://dbpedia.org/ontology/HistoricalCountry,http://dbpedia.org/ontology/Actor,http://dbpedia.org/ontology/MusicalArtist,http://dbpedia.org/ontology/Dancer,http://dbpedia.org/ontology/FashionDesigner,http://dbpedia.org/ontology/Sculptor,http://dbpedia.org/ontology/Comedian,http://dbpedia.org/ontology/Painter,http://dbpedia.org/ontology/Photographer,http://dbpedia.org/ontology/ComicsCreator,http://dbpedia.org/ontology/Humorist,http://dbpedia.org/ontology/Artist,http://dbpedia.org/ontology/PeriodOfArtisticStyle,http://dbpedia.org/ontology/ArtisticGenre,http://dbpedia.org/ontology/Sculpture,http://dbpedia.org/ontology/Painting,http://dbpedia.org/ontology/Artwork,http://dbpedia.org/ontology/Archive,http://dbpedia.org/ontology/CollectionOfValuables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB5-4,College Administration,http://dbpedia.org/ontology/University,http://dbpedia.org/ontology/School,http://dbpedia.org/ontology/Library,http://dbpedia.org/ontology/College,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Diploma,http://dbpedia.org/ontology/Country ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB5-5,College Life,http://dbpedia.org/ontology/University,http://dbpedia.org/ontology/School,http://dbpedia.org/ontology/Library,http://dbpedia.org/ontology/College,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Diploma,http://dbpedia.org/ontology/Country ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB5-6,Distance Learning,http://dbpedia.org/ontology/University,http://dbpedia.org/ontology/School,http://dbpedia.org/ontology/Library,http://dbpedia.org/ontology/College,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Diploma,http://dbpedia.org/ontology/Country ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB5-7,English as a 2nd Language,http://dbpedia.org/ontology/University,http://dbpedia.org/ontology/School,http://dbpedia.org/ontology/Library,http://dbpedia.org/ontology/College,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Diploma,http://dbpedia.org/ontology/Country ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB5-8,Language Learning,http://dbpedia.org/ontology/Diploma,http://dbpedia.org/ontology/ProgrammingLanguage,http://dbpedia.org/ontology/Language,http://dbpedia.org/ontology/HistoricalCountry,http://dbpedia.org/ontology/Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB5-9,Graduate School,http://dbpedia.org/ontology/University,http://dbpedia.org/ontology/School,http://dbpedia.org/ontology/Library,http://dbpedia.org/ontology/College,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Diploma,http://dbpedia.org/ontology/Country ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB5-10,Homeschooling,http://dbpedia.org/ontology/University,http://dbpedia.org/ontology/School,http://dbpedia.org/ontology/Library,http://dbpedia.org/ontology/College,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Diploma,http://dbpedia.org/ontology/Country ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB5-11,Homework/Study Tips,http://dbpedia.org/ontology/University,http://dbpedia.org/ontology/School,http://dbpedia.org/ontology/Library,http://dbpedia.org/ontology/College,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Diploma,http://dbpedia.org/ontology/Country ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB5-12,K-6 Educators,http://dbpedia.org/ontology/University,http://dbpedia.org/ontology/School,http://dbpedia.org/ontology/Library,http://dbpedia.org/ontology/College,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Diploma,http://dbpedia.org/ontology/Country ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB5-13,Private School,http://dbpedia.org/ontology/University,http://dbpedia.org/ontology/School,http://dbpedia.org/ontology/Library,http://dbpedia.org/ontology/College,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Diploma,http://dbpedia.org/ontology/Country ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB5-14,Special Education,http://dbpedia.org/ontology/University,http://dbpedia.org/ontology/School,http://dbpedia.org/ontology/Library,http://dbpedia.org/ontology/College,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Diploma,http://dbpedia.org/ontology/Country ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAB5-15,Studying Business,http://dbpedia.org/ontology/University,http://dbpedia.org/ontology/School,http://dbpedia.org/ontology/Library,http://dbpedia.org/ontology/College,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Diploma,http://dbpedia.org/ontology/Country ,http://dbpedia.org/ontology/Company ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
